review_id,senti
ZdhVb0EEWdbofI52oZWfNA,1
cVTpII1K9z9IHOxhi5ZBJQ,2
5MM1zp-fdYresz7QsNkmrg,2
GIYqin_UBAozL6kWHpb8Rw,0
qLfS_Av_5bpSvFcOUm1OrA,0
rdGdDmiISRiDC7ajxi41Dg,1
8izTTkywd4pM-_7LkGjynw,0
_-1dUq_k3jiGIHQEu0XTyg,2
3mqimLp-1EG2Pt1c7uGqCA,2
vNpODeQGejgPYQt_DZE6fA,2
FavtFFbNo5JpJpiKMuXARQ,1
sQH_NrObFfhilyzkWW1_1A,2
exOv7WbFmssnVZVszIVDdg,2
rlxPK3v29TbfjlI1AQBVEA,2
S9Nu7w_464AvxxV7D_8pcw,1
Dn6FSuYTGTbZHctAMiGvxQ,2
NjdrrajG5F-JgxD6HNj6pQ,2
jWAkKarhkCExBFRPU94TSQ,1
UNPoJIbyNjDqlpH522Z0rA,2
8kfqCCLcpp4rEHyVppSj_Q,0
wewIoZ3ru51uxVEx8oCVZg,1
JZgq9s3GJeJtUlW8KPOYig,0
maLihctobOIsuxPHV3K8-g,0
rH_hR7Qb-EhUF1HqDP_pXw,0
9r4mGBezBHCzBVAE0PZDQg,2
GSG3ISOhJ3TfVP9B9U0gbQ,2
qZ_vaNaTh-yxNp2EI-CKqg,2
ARvc-PdI1dTNCcnteD8ZPg,2
HuAT-tHQ8qjrdIA1mNR2ZQ,2
ahSsXh-Pc3HX7EWA1tk5qA,0
LheUlel-_uu6BgyqTQhoeQ,1
NryuHY-pJPUuUOFX5mqNkA,2
mtgd5cOrfjmiBFV7tMz-hg,1
fbK4r9LUSS41sX65U9mLpg,1
dTDYkpDA6CqcEvWGBvPUWA,2
Gn_DC9xHw7ZlBkkSZDKyZQ,2
gap-8E1mVdPWHlscL7gngQ,2
kc6BcZM0HbmfFvSyix668A,2
Jidl1Bg2JWQk_8Uj4Iwmjw,0
0bhFpV2g7rOms3jvlKtPsw,1
-gsgiDFHixwe54ywpttNKg,1
hJgCpmrEZJr7_gmSNxrjmQ,2
MDzLnRxbDDIjAVti-3iX0A,2
nF34zrozy8YwhUbjNR0P8g,2
X_2URy0WhB4CFAQtolgW2A,2
eRJO5EonkBf1mScccIDT7w,2
8ZiXx5EKqxicCe6dGZGZaA,2
FFof48YbEuISJgRA4TTZRQ,2
PDXlD9v1l1N9vLJJgHGRjA,1
dkYaGowd0S4zNJlE9uLObw,2
2diOqHihL-_lQ9JBblm-2A,1
i0Y6Z5Wy5cRpxMFq_cFQOw,1
cQRoCfLVL1qAGmVasJM2Jw,2
v-A1tyXdwAP7Tq_FK1JpcQ,2
SQkx2LY4wseCRgm9sjBAxg,2
Pw9ryaxHO15TZFxe9WZEvQ,2
ZVtSz5vOs_PDOTUElJFAgw,2
p0VlyMm7_OzMVBJ13A0fwg,2
pEZNhhnCnSLjEuOV-FeCkw,2
YAWw6BxpJrtRrODOVx5o8g,2
ItTixaPGCFtrdRw5gl2y2g,2
eTiEmQZI0khafgKwG8BFTg,2
SptrlZrIWhVxukiulcKzEw,2
fI6JFzi9bVVAEeZVCn6aiw,2
HGKhWKixvShI92dGXIoqpw,2
vqe20GV7j-AeNBAbKlWHKA,1
ZetM3NtNZRxw2qdvN3Lj7g,2
rHF1boXqJIBF5dDefd_Qag,2
ADRZGUI7S5UuR0g-eiV6fA,2
5W459KgtSNgnfl5oNApqQw,2
_72d11FPf_m17qGhCB32bQ,2
ke2YmpY9imNn-y-4ar9w3A,2
bZle1p66J30g_sZqtRy_bA,2
L33dOlkojnbivuLhcQYapw,1
MCa1N2mbKa84TfxtH0HWvw,2
7_uc8sm2riEgBt3fJeQhpA,0
x0D3aIAi2pGhL9uW5RZwww,2
E85QoU-41eWWLjxj9W0s5A,2
h1jisysb1UGStsh1T2AfvQ,1
u27aIUpgOwW95cq43nNWBA,0
RrDbvZzQVrS5ntYbNWQYMw,2
ekG7qB89L3mnq56SKwcqKg,2
gWcxd-qWCV78juFLSHpdPg,2
u1daopMLHE6fwkj2TwEXBg,2
EIf7111JScP1cKpW0lJIaA,0
UFqLF4FCKSTWjoXy6s_4qg,2
BS6wMpEgrbY51lPEqDBijg,2
bHZr5pw5X_fGVhbI_Xj9kQ,2
5BA_y-N3H6O1r0AbkUh4gA,2
LoYZyfBua9U46IFLLurZSw,2
6VzURe8lKXnzgvjhk32jhQ,2
x6vIzrBXZG905ZU1z1WuqQ,2
fCi8oMFjKCCg9mnl2wpG_g,0
rpcRTStlR8aP1bQmmX7YtA,2
TW1RyaoF9seTFE8jHPsKrQ,2
7z2PkwuLbVtr6Q4cWJ_XEg,2
jkEsAp1qc7mbTz5XQ-oLfw,2
xNm1fwp9eQV9MkE8kXeqzg,1
CIMsh1HFwLLOOlVmJzQKhw,2
FWLFxQqNNMYCXtTZ_jZrPg,2
q6l4c_BLdD99GgM4PMpurw,2
taCtw4sTnGHx-TfDfkpL1g,0
o1oHKS6jdr7gL3k0_1Y-eg,2
HrzuosrJJnRrJR7DC7Y-VQ,2
zsgVTzOflGdU5DIb8MTwtw,2
ChC97LXTLcnWAzi2oy8-nQ,2
5MkFfjHymqqK5BALKwPmag,1
AXJSWJcL5fbDXggP-z_XNA,2
jCw6yUHueW-3hUgK4mJObg,2
bC6GFOyOwkRsvpxy0NLNmg,2
FQp1nxdQh45vCMi55pRLXg,2
mw8g-JvB_YsNO3TX9zZotA,2
abT4fHBxIaDt8SgcNLMeeQ,2
Ms0CDnbtEmg4FHn6ZeR9Ww,2
djUAcybVE8FIIkPvkihdYw,2
UFSuJgkxxdMV-BThPVTcEg,2
GcKaEZ_rEL8ptoQTGkjxeQ,2
0jR6lVinQndkvlta9ViHAw,2
IxQfBxnNelRMbzru5mrUbA,2
Z0aKDRtZFJbd5FfDFrSYog,2
4B7-y8PL-1sIqO-kkzpxjA,2
dFMBPdgFsBNXfsliZo5FyQ,2
59l-KebFcqYQVLvVFqiEdw,2
CzqzykOP7KihOdO00GXOGQ,2
7abcrwGq-OzRiY0QYzUvvA,2
9vRXg2mLaPpBWY4-iOzcBw,2
zfhF_XOOBmSM-izNCmOL4Q,2
mu0eaBlqgeOd826KwskCNA,2
skqvjHAufGixhez7vFQBSQ,2
onIdM5gLGy-5iAQs5loarQ,2
qm-pJYfoedERsaF8OYPIzw,2
0cZSFsqX-cU1KL92OcQUCg,2
4b9u3sa_iYTWRg2Lfr7Xew,2
9Vd-rwx6o8RBMjM0HgcLWw,2
-bqPuyCpQmYBeEKD54qCjw,2
vx6tzgIhXQ2vGBzmy9y87g,2
2-rde0lc0gBok9aeIy4h7A,2
_VI5LWCp-6Ns6JXt555ZIg,2
fBdVXKhAHQdN-j9DfEHUUw,1
6_Tw_3xh8GYKjc5dShv6eA,2
PAz0sLiP9qIaymNkh9DSOQ,2
1yT5KgYehCa3Kyw_3iBFlw,2
zrLQVdGivRAT7yHWtySGMg,1
E6NlbeOCQBVqLPHHKC6y_w,2
NJEJFM4ZMj-GY8Bj6d5G0A,2
oQoCX6GufueQGXrtW7343Q,2
npGQW23V2yjfGcRPRpnJGQ,2
q33KtyMf1qqevTOapmjkZw,2
TsTP_N9iAx-ba9Jg7BfdJA,2
TN66WaNde5xYEJzylSKV8g,2
evQ4v4ndKoppoifkXtswBw,0
qipBoqyIkulJOba8YgQlRQ,2
YGqec596yf11XQ59vXU93g,2
chUawSSrZYIzmQPB5nAbtQ,2
KMXctfLNmM2lAukuQGX12g,2
4FsTn1Z1LjhbOMkYXVWOKw,2
lkN2LFpMnM84NWWym-VEfg,2
Rmwr7sQU_iRzHWpdaHPaQg,2
Wxh67VUWkv5zWPab2jf2gQ,0
Lyr39duJirf1o0jtYR6h5g,1
7TpTE81C1onh4ajFZeqiWw,2
vh_5AhY77cazKQ_aML767g,2
3P0wXZGbJOEcfpHBT9MafA,2
tPkkHhl8SX1cJfca0FXZpA,2
sDiIOeMZSOSaB3QCMw7gSw,2
FIQoLuxkAyIbzam-ezRwJQ,2
8DNIta58U8Zt41F2_ZhtiQ,0
CrkZtspQHpPbmnxSsqJpvQ,2
2UyY2rmkKzvLNm_fSqalmw,2
Spx5S0oX_lx327N_39hhBg,2
RnAjVQGKTB5HsXrfYgKTMQ,2
caxfx-DJrD0kf8szdGSvrw,2
rZIjgnQBPfrFrI27Lhlk9A,1
UdFsd5xJMpXSN0pbM0YxwA,0
SeVa0eZR7QEQgVdHLVVmcg,2
vwBYoToT6KnqfzDbbnzW9w,2
roseWn_pLb8sPlrRDMO-Dw,2
qYSRAtj5xuh9HTwYroUfHw,2
DdHZM8deOexxq7anx44NFg,2
NPkCe7G6URY0W0E8vM2aag,2
