review_id,senti
8n2et74_N5IgJIbmvq_5qg,2
JfBgEjF1c8BtQPxLdgmhyA,1
Dasztw6UW0ga3OR5THoO8Q,2
1aI4e81JFD04CGwXOjJRAQ,0
1PlzeodfMziFGWzK_lPAQQ,0
PpCuy1M8F5zSP32lP7H_lg,2
NYYA7-v-ExiL4dTgaxTgLQ,2
1oHSOIL31zA40CNeiw0jNw,1
smjbnNq0PNDjqtxw3IrRyA,2
Fbto-WL913A2wASXyUs4vA,0
9bi2PuFc9GDm0MxkgJOduA,2
Vfq2FdYXebX7QRTZvYggZg,2
Bmym_2AMEzqUHiuvWmkgRg,2
mui6DqATaCUVnz76WH_qYA,2
MfOlJXNI4aDG3yYfcJSxgw,2
6GOBJmjRfSQMWRx8MHpe3Q,2
65miRSrKAt9k2zJUQI7kMA,2
CPUAk4O2HfcCmmucvqs2cA,2
ALTf_0ASFwzCGBczWcNTZQ,0
s_zsZ-Vr4kz820KsKS9koA,2
CbJtCN9upITJ-5v64LBJGQ,2
QEI5zOfo4Cpq1-nB8kmZKQ,1
OILJVr_1MSv5o2eVLLcBQg,1
fhhl0txnzYfFKpvcwX_ycA,2
63wPcMqo0fVJ0gE8bkNyKw,2
li4QQz2jUsoF2cbtSYdxqQ,2
FVJMvapwRUmL-8iRA6bejQ,0
gmSPs3k5T1d1ccBskaSubg,0
fbL2z1wk-_fChGy2T35zNg,1
Hw-yDG9HoXPY_sKb8H5SRw,2
gkjXfzYKFPI5DaVg6Gxd8w,1
S7U7sLDL5pTuNhA-z5UPSw,1
mtSUhNMX0iv_-u-8phOoxg,1
EGU8h4M2I-O-UcW4MnYxXA,2
kUnIfOcxolvwfdlxpCh2lQ,0
O93k-zvaBL2uKSkt4qHVRQ,2
G517WE5nGHKWOaLunMVH_g,0
uBIr25YayhwiSBo4OKD3tQ,2
sRuCC6cOScxbMalOEy4B3A,2
ce1_kGGT8GCIFJG2kuTR4A,2
fC3NOFainwBYzYMba044Zw,1
W-ZKnkNQ20cFusCUKUQ8YQ,2
qxpKXPewpbE6kCfs0jWlGw,2
4XLehIAzLEN2XwDXQezcUA,1
YV8MbhZ5SGJ3HlHzIYdLwA,2
Qgg-yKSUgseBwV0_P9sDDQ,0
WR6BJ7YSfTxYvt58s5yDUA,2
Tm9pfw6xr2R6sFLTc3asCQ,2
UH_d-mWjFqxAd6RNYTa3NA,2
VDvkwGAO3SMCH3M5TBTEfg,1
ctys5kAKKmOfnq0GETruOg,1
AQVxFfpe8mnqQqlIIyK_zg,2
jpWh_6UpceooNyFwzYQlKQ,2
A1jD9wk5LQtLYDDrrkue_A,2
